identificador,prediccion
ea6a18d8-0505-4d78-8e43-2065f6ce6871,119076.93389291513
98752fb3-78ec-41f2-a0a9-577f791afb7d,200017.3803230729
d6c68b89-a385-43cf-b218-ee0411d29b97,443396.8315277804
9d70a9c8-3ced-4d2c-8513-a6d3ed2d644e,306349.144795895
d49a56b5-568d-4d8a-a00b-a93976023391,329850.8776894099
45f8ab04-3826-4cc8-bb52-f99150187eb1,342629.4116052289
2f01ed93-d11a-4628-8f5f-3370b14c4d91,168828.06752440083
3b3c035e-a9d9-4b4d-8253-776ac6426432,427320.477413001
bd33642d-093e-4d25-9716-95284bd2bf0e,177867.74328120082
853accce-6fff-448f-8910-fa0e934b02dd,252150.5534927346
af212c28-90d3-416a-afcd-4dfad2e250d5,155399.95995024347
0be91355-69b3-41b3-9e5e-1a724571d032,395181.5531813713
a5b6b76d-57a6-4fbb-8859-5164b511c7a3,459907.24090682034
1e5dc763-5f29-4029-8537-12d216b5bda1,234542.6996586218
71676c63-1436-4fd4-96f0-a70ccd493769,773843.8039749493
e0f15469-b093-4f20-97a8-5163da39d1a9,342017.1692727165
527d803d-9ca9-418f-9e63-8cf9426f2b20,200534.50722495923
5e79817f-9935-4ead-a0bc-ed2a6d646d59,182464.19064518902
85c28cb8-073c-4fc9-9d3b-4604dc2e04f8,140119.20079237182
ed62fc6b-e499-49ac-98f5-4314f3cfd061,173755.73933658
886ad1dd-3c63-416f-af59-3774525a6041,114929.89557238412
7dfcd027-f037-4475-bbe1-2a5e32155636,147129.981572426
e8f42bef-b7d3-46cc-a101-13ba2ceccf8a,692695.6313597604
f0de28f4-702a-4fb9-ace9-a82e8790f654,177838.57190920305
ddabad44-e665-4c46-8027-0de6b12c63fc,275479.27801534097
9c1d1efd-8f23-4a40-b7ec-9de68abf4886,110851.83950170789
2bf8f6ef-84f5-4176-9d6b-8a40353a9fbf,99141.50440242929
3f7ac7aa-448a-41c5-ad28-b3c5960e0f90,381429.20829753095
0464b51c-790c-4178-a243-65a425f54aa3,163677.63309994293
3b9b892b-6ba4-4cea-9b79-8c588345246f,320075.4545153651
da74c460-a553-4335-8d1b-fc647f7738d0,191462.41334333876
68489faa-2994-42be-b6da-24ff22a0bf91,163704.69573828785
c13e9645-f01f-43ae-8dac-00d04cbc196e,185886.08384223052
2a494061-54ef-4552-9983-630d27dbbb7d,176754.76475306024
7b1a6de2-5739-41d1-822b-7fb65ffbebbe,226577.1203378481
9d3ec4e2-c062-43bd-a5e4-f05e938410f4,568131.6446522808
228a1c83-1ba6-4c43-bfe8-2da74ad5648a,424576.70679618476
38f608e0-f695-455a-aba3-f9c50b0e22f6,103941.99696351819
d41302c2-9afc-4ee4-8b24-5c4e7e671fb0,291230.1059924746
040e5986-b544-48a7-848f-dc758c7e92c6,109749.12819727052
97f713d2-2a9e-47a9-ae20-0e6b9e2f0d4b,131759.227818096
ff65fd78-fbce-4b3b-a9cd-9fe55bfdfc16,161855.6230498384
dfa0fd98-38c1-414b-8a01-7d82d2235ed4,149584.5491212247
c4ec99ea-c1df-4e81-b15d-6774ec2b9855,183397.3773219182
3d66cd91-d594-4c7c-ac71-4e16f4865eba,279000.9584328308
90242551-ae57-484f-8634-d58bafeae3f0,85831.96888471913
6b05b0ff-8721-4b98-8381-18d43e767321,407256.85864415154
774abd3d-99e8-4608-b377-8626967394c7,129660.8881870605
b36bc95a-1f1f-4823-a7eb-415505a418e3,205704.26018849429
f1d7e08f-8e19-46ba-93d0-2a856ac4e59e,223313.08843527656
898071ca-6fd3-4a6b-8bec-39374c403aa1,291252.69811221067
8fcc9f9f-ac09-4cc8-ba71-786e3b2f6ce9,361786.9475799797
a9b892ee-0205-4743-8dff-ab7a9365ea6f,148745.10367425956
07226728-808f-4095-8ee7-24ffe732a5b6,250420.75451292275
accd56ef-6222-44de-a4eb-79782e9b5f06,433466.71907674917
04aedda2-d5d7-4477-bf64-7550b06a9bb2,239947.62314524475
0f9cea87-a927-4ea9-bb7e-6d2fd0dad965,403511.7991211816
7b948d88-5c94-43ce-976a-748b0a1052b6,129770.7095228567
5f53dac2-79ae-4ad0-86e9-80625e0d3528,199254.08740712298
cb15f3de-a547-4d4c-93c7-bbc8b67889c3,620446.6961196573
870a7be8-0a30-40e1-b3da-e0511a7feebe,166055.19499423797
aabaf5e8-a8fa-4e7d-be2d-248307808a9f,187171.85196793653
67940a1f-5cff-447b-a78e-96a17718ee27,191896.39870899878
36580d88-1210-4f98-80d0-bf5c06cb14de,200926.36692296874
a296448b-7a0d-4fb9-a2ff-88710ca99263,145828.53947834478
664d6bd5-964c-4a5a-9aff-fd4a7f3ef12d,97114.83399215914
94b1d460-f952-44ba-8cd5-6cce41268b26,236190.9167318
946d16c2-e129-419f-8b6d-e3000011199a,268463.1251339943
719fb114-670a-4d50-8e38-7bb4a5f29428,492833.50410925306
146d09ee-b77b-45ff-be3e-61f70ff57151,238235.0958523592
f6523b4a-85e9-4028-8146-d7b4f4d6863a,829474.9395488951
4867baae-75e2-4830-a1c6-46250054bcfd,356910.9471950029
f8c4dba5-9515-4d95-a7a5-4073e1728bfb,102318.10179867256
801dec21-3eed-48c6-8c23-148f55234ef7,223309.2069992817
20ccfcec-d7d2-49bc-b885-6d9f3681ae25,149053.8553569462
77f90075-49b0-4494-8308-a0878275107f,274146.3726464822
ad8f4916-8026-4631-9644-e4b728a4a5cd,874178.5688281951
ce1c6bf5-46a0-4e32-8b4e-e976cf1166a5,225169.65016056132
c9377ae1-d1c6-446e-bc2c-7c56530b3c4a,97836.78670660018
a694c06c-eec7-47b6-9bcf-5ae2d36b445d,152880.68098556527
b0e50b08-c948-44c4-807e-2697512707e3,104371.01530587915
1c3973be-3c97-44bf-b355-54a0436fb390,211189.66783883824
38408011-10ad-4a3f-9175-60cb39691731,126400.81862613936
5f23e93c-919f-420b-a6fe-873d4cfb059c,123364.46177192101
4e6cc2d3-c0ad-4ff7-a358-bbd4b291cec1,149058.88420842335
db4463d8-9f9f-4c4f-98a7-92772578afb1,108253.0036013281
3c6f8de3-7cc1-41d0-b44a-18f79a26aad4,295021.1166661998
ef58a6d2-09b0-4f6e-b757-985b7a5f5412,610046.5234399637
64ca42e8-1441-463d-83c1-5550c99b7a15,193989.79225209597
92820569-1a8e-41db-a172-a4330d8414d0,218804.4979856057
9945b62a-d9f3-4ccb-8aaa-6a47c2f50eea,124103.96331384432
578292f4-005f-4496-afca-17e58e66109f,324914.7007105802
3f423f61-6d4e-46b5-9b21-42572f951274,88627.03529434669
1ccad2d9-4ac2-4578-913e-b84dca979cd9,269428.9977241339
b260c4ed-0d0c-4eb0-83ef-8055ef493c80,318138.5665924398
32c6dfcf-c0f3-4649-bec4-83a7517b3b29,115876.83289713254
88025e9e-e124-4fb9-a0f2-2f91058905df,129606.34033247914
b25facf6-e146-49ef-b4e4-c50ca2bd80aa,319864.9729837858
5b948549-3bb9-4655-85d1-887034824b9f,222990.53646194536
3a854fbb-9f0d-45c4-8664-90aaf4f2a1bd,456971.1992001277
7d4df592-1cae-48bf-a968-87a359692bfe,793373.4213327519
d228cbeb-34c7-45a5-bbdb-4ec14229ad59,363916.39852969215
83a64314-1552-4dd9-8d72-1e3c66697756,248463.81013462166
6a53dd92-4345-4279-a9bb-dc23dafaac89,326457.8691452641
0ae06563-8a24-4c4a-8ee2-2dda6679042b,293656.7245818389
8823f160-e9bb-4cbc-9af2-9f70aff8573b,569101.6861285153
f6b4ea79-8eb8-4f2a-954d-d5ec2703b854,298459.9674832855
57d053cc-e8b3-4eb5-8747-339cabe91a60,143383.17067997734
54aed57b-1b3e-4062-aa74-b261d180edd3,93169.12349907798
e47c05fb-4dda-4861-94c5-e79d4844f32d,342183.92517763295
22a3d8bb-fe79-462e-912f-1bf7d4f450ba,315140.4853688127
a930d40b-5696-4741-bc67-f493298e5736,357451.23009486846
ae944092-aa31-47ec-9729-53995f8e0988,536566.4032503974
d69fe4b7-ce02-44a3-8d99-ccc05af66f74,731076.5931888883
de62350b-7792-4879-9347-b8515cdb2f81,124946.41618856945
c7701d32-2e06-462e-a9b0-d28f6a55ef42,141532.68569426335
6b6e69c8-d349-474f-8e1e-da6345acb64d,205984.05470056276
75bd6f51-ba4d-4f43-87a2-9988c8347d85,248747.16308818126
ffe06093-8dd3-4b24-9957-83b9cc9418e3,282279.8583429817
cff787d4-8326-467e-b1b6-cbeb5fc02c2e,191074.63725846013
95e71724-9b0d-42db-b7e2-55352712556f,137072.03730681064
29b3b759-41e2-4041-8737-fc88db0af5ee,494905.5214630126
ac847f8b-e0c8-4de6-829e-c217523598c6,251565.10667786517
3b7b2202-3f6e-4759-bea5-936d07222cda,153760.85056427645
a7d00f3c-241b-4d15-af84-30790d3e4828,183647.04210360377
0a6bf963-5044-4042-bf12-edd249eb9807,161762.20197465012
7b7cd740-cbdf-44ab-80f4-8ed90afcb444,207731.25708664802
8a86851c-da98-423e-9b5e-18d9efb87450,212616.74833443182
df906acb-110e-4723-a1ae-58b66e616c8c,1228526.4286570298
98663c63-8646-4a10-be80-cf693d6f0828,97154.82457154822
6fdfbb65-27cd-444d-82c8-27e49a9c245c,365718.07298273395
91c9b690-714b-44ce-b387-5b7586e8f599,140485.79070162543
e3922548-2add-4f4c-9960-9afcdf67b8c5,205000.76600905834
d84dd68d-3afa-4cf0-a23e-52c05b5957f1,300916.9486004874
1fc49063-dba7-4c86-bee0-07481a1af89d,117377.46821063665
d8595c9e-e95b-4692-a2eb-68881e48ecd0,597969.7048217588
cfb8a71b-1087-46aa-a381-7deeaef551a7,162334.10424285237
ea5bcad3-67c8-4187-856c-d83435d55654,640204.2387293322
edde1e9d-e191-4409-9139-caa05fb35ffe,103718.44461091347
5686c87c-9a9b-4a7b-aa56-4c34d018a2c7,158640.7753737336
3fbabc5f-f846-4361-9626-11f630279fee,187198.91897684746
13e83558-1949-45cc-b3de-9f8424ad0cec,185112.716983212
7afc1445-53ea-4a47-9267-3d274d2b24ad,92212.77964118446
bbdc7219-7acb-4209-ac54-8e4eaf8806c6,55059.12799967232
c876a25c-c760-4102-89e8-d6171e282467,125696.20713128762
6c43749e-caf7-4a2d-a83d-b1260e33bae6,219294.46431556184
91b12f53-7c4b-444c-8ea7-4cb23f0486a5,94457.25935726258
323d431f-bc65-4972-a45b-03d97be2cf81,214073.52770397134
df13aa87-80ed-476b-adc1-105c0ec92f6c,343563.45918752183
81592fa8-bfc4-4814-a5f1-c57ac63fabf2,190780.17141087478
d0cbb76e-8707-4dfe-93ff-0d09cd7f1ff5,167830.6544230609
37a84c6f-9580-40f9-80b9-83d0387f68df,204353.71472563967
0487b5c3-a469-403e-940e-6d0e67196929,189819.2219004205
3138764b-7c28-4652-8a42-8b8ff3939f34,94589.87832961275
6f761dda-7e78-401d-899a-e2a03033964c,338222.2899513717
304210cf-1a7c-4b35-aa91-77fd1db838bd,677233.0779289472
4e1daede-a62f-4b27-8456-016717a2918a,596241.4660437959
b78ff254-4ec8-4feb-a95f-7bc5e58d65a6,342047.3473188212
900214b4-63bb-4df9-931d-98f1f3b6847a,146069.23856960647
18900496-32d9-466d-a247-ab73d55c5202,80339.13550649992
24b90433-2599-4c4c-b6ed-c3401c732491,145836.29723936325
2cb420b4-fe66-463b-a974-158134884483,345684.6260344414
4bad82da-24d8-4a75-88da-6a038c6f0b1b,254841.93296414515
3f1256f5-c13c-45e9-8366-5f59b9138380,78255.15860527162
9eb902ea-e902-41f0-989b-b493af233e76,84075.6644793353
3f5fdb91-4239-4964-9afa-f2b5909c4fce,228620.44141315788
5b272107-526a-4133-948f-4838731d99f1,127567.93291589776
34cd0fb0-d4c9-49d2-b6aa-7220244a2cd2,108241.91952126398
d30550db-bb39-4630-9698-a0163a9746b0,143317.49302232102
d09de2f3-cee1-407b-97b1-507b3745f217,145350.56945182296
987f7c83-7f32-445e-a09c-1a94132fe402,142202.1292637959
eb69e799-3618-4877-aed4-5c874a57ee78,166924.25031386226
f6c4ff65-f990-47ce-a215-da11d079b73c,363182.62714130804
5c27699b-6ac3-41e8-99f0-2e80a16c5b28,215716.4175430162
0823e900-ea18-429b-bdfe-f1bde11dcf2f,92713.98947157334
9a4b8b4d-add8-44ff-a4a0-7d39ea566eab,272561.57725473656
807f4ab7-ba75-4989-aca8-371a56657a7b,251663.6324059736
2c05c35d-a1b4-4f99-9fd1-3f63834c7b05,841623.5142451229
d05b0085-55fc-480b-91e2-beb67c128850,511385.32242786593
1716431f-9337-4f9e-9f91-3df9d614021d,568783.3860807412
f6a94e3b-14fb-4718-9189-56f43941444a,669456.0811707304
3f465ff5-f8ae-42f4-b29a-d08848762ff7,252343.1080073536
29621480-61a0-4ed0-896b-747822e74ca9,366144.69903116836
57699fdb-3902-4bbb-973c-58d927e5b7c7,108674.17561642233
06d64f78-26f0-4a3a-8067-c8385873f209,730035.1360036136
6a24e12f-94dc-4609-b2c8-ac9ecc9e924f,147777.50120137108
36b5ef4a-540e-4af5-af14-bd06ef2b980a,171332.78244882554
c9eac498-b68d-4b71-a229-acb491ba3649,100241.03210337255
11ceb350-6f7b-4c12-a928-100d89c8ca88,266942.43595934386
6fc8061c-65ee-4e73-b2cb-3fc9b4610768,224747.68514752467
fc44d61d-80a2-4b0d-8493-85936e450042,120654.57155862493
54064d39-bd68-4b23-b336-b7009358ac78,299404.615865357
a079abdc-ac83-4441-a329-1f5dd321e611,248062.73079099643
de53e003-4394-457d-b9e1-982d923b8ecd,220140.75496294122
c46f8a43-b871-4f9b-8f03-3e5f8a05deac,279512.58810851414
5147fbd2-19e6-402b-bce7-7c38d0803dc3,101384.02363498794
b6186d85-c2db-4040-a187-662111935e56,473013.0013531333
3fc28242-a350-4278-ad34-0aff553079f2,296810.55599845346
237d4301-ce18-4e00-ae55-e24a7829e989,141104.47301089054
0dc2c1b3-d3e5-49c9-881c-b14d0c8f3f71,146337.7680574422
ed211b92-f6a7-476b-8f79-e7dbe2b52bcf,493173.3007956471
8e7da420-8490-4301-8fad-4d5077d8edc5,119905.10767430434
8bc04d2a-f7cc-4ce7-9afe-548e8a0521db,104723.76230173002
f21a0ea1-2465-49cd-b128-fc1dbc158ad0,218122.9371880122
b7d1e707-7ce1-4870-98be-614b62036495,119112.46525446363
405b8e59-834a-4fde-97f4-0a9d0c8d3092,145391.83824012542
65444cf7-f72f-46b3-957f-a69fb94a0bd2,173081.21219692618
c9cdf288-5663-432b-881a-592e097d71b8,333271.302912528
4062df9d-b516-4368-9243-c0aff484bd3d,107646.37548406833
d292d1a8-6092-4fd7-ab02-8633cbcc1b21,336500.135825138
1dc32f22-2d4a-4aca-8278-68ba7ecef36d,109960.98020191953
43ccd40f-836c-4c01-b9ff-fa6830f639ce,198305.42780795394
336e5e38-a34b-4e21-a37d-2b4a28f89e06,105077.44730143195
89e20cb3-8730-47f9-8a50-02c65cb42a50,79751.9119432419
415ec9c1-4d29-4379-bcc1-3a34489d8f6a,253294.378611302
fb84a94c-e227-4164-b856-1b059eefe078,203407.92723174815
31c4da76-0be6-4eea-bbee-1389a6b26a34,107850.65409338333
d2d7ce8b-82de-49ad-b7e2-31bbb6900c9c,198759.24812146512
f842b043-992d-41dc-850b-18e1c04753fd,165881.1018506352
67eebfc8-24b2-4254-add9-db277f309d75,373408.3646872074
8809c50d-732c-449c-9d3c-6880fe1fc7df,144564.5906501192
0dd7cd2d-ce8a-4bec-8716-6f698ea7a686,125534.38583318777
ab9503ac-940a-4651-91cc-5277f4e5df07,188775.85265052578
f8532cb1-5d60-4135-a61b-8d99ae98a9e5,230476.37929233626
7e95a63b-f2a6-46e7-87f0-13c718bcc710,211787.7339527342
eaf29313-93d5-4bb1-8b91-f7cec9d754a4,97007.41446913999
08dd462f-98ff-496d-b265-d4394e872f9f,281770.7642931698
68a87229-38ce-4ecf-8ec3-8f8fdb28b6b6,267113.37868475995
aa0664e9-c518-4f0f-b6d0-a09783c70051,277455.34487833973
c52ed01a-d72d-454f-a72e-d96dc521ddc9,131156.9534445979
d1f77dce-79c9-45cb-9dcc-c8d6963070a4,422791.9618095485
cf3b1c8f-b5db-44fb-8305-f0ebeeb4ba34,146485.29056214014
3b5811ce-8e13-4c32-8d82-7d52c85f7bae,113427.37339446977
03999581-ee2d-4dbf-a34e-26c13671358c,388922.50984635146
0121167f-a412-4f68-a308-15372269ac65,259214.1993791341
ebae8495-a923-418e-9aba-d72fac5efd96,223137.20127939573
6ebdfde3-a1c3-45ed-8862-97fb45ef4991,189825.32282199454
2e753703-ef4b-4365-938f-93c9a27a0b8c,175459.54247165524
131cdeae-eca1-44ee-8fd7-bfaa8bff5daa,104905.97836902704
7bd0b7fb-b03e-4a8e-b7f6-d9a827923e12,315378.81665591657
f7e22438-78b3-4b85-8d4d-650d743f7435,464842.2465307852
4378ce4f-944e-4273-9a5a-a4c5a6bba6b4,75399.20173320522
a0771c5f-bb74-4b92-989c-0fa0e96a3e18,314075.630026619
f4ad5bf9-e3fe-43cf-8113-7a9442dd8065,136489.48769735263
780505d8-5c92-4be3-9c96-39932f04a748,276100.80208005174
9800ec31-bd27-4762-913a-141cd3be30ea,108246.10316316989
c0416383-ed92-4ccd-a24b-1627660698af,146223.83901903083
a5370403-0458-4c84-872c-922ebd265f35,177698.67707398144
1dbcca65-971c-488f-a7ec-b1bc39600add,186412.20142859884
f17e8612-35f6-4aef-8d2f-429967a4ea91,316233.35980591626
b60e034d-d7e9-4ec2-a04a-be1503a81c0e,204232.71043769192
7fb16082-fe4d-4b70-94bb-df91bd57c99e,166692.18070810166
1fb9f0b0-d3c9-41f1-8cbb-fa772368cf38,163721.72543714428
46d4e3d8-5fd7-4dc6-b95d-0386c5585793,115033.107530838
f7bc2aad-803f-4589-ac4c-26186c3014c4,913261.0077887127
20462735-91f6-4f28-8a7e-4e4bc227a4c9,222486.02753262466
b0d95908-7a38-4f32-b3ad-104e7e726b83,313318.2117010003
d01bfa34-b324-4360-bd78-18e05b6e7f25,89408.99114018843
6990d0d1-d151-4614-b43b-225cf9890962,341681.37726514577
285dac75-7947-4bdf-9478-a6ab20a0ab8e,681840.4818867205
f512a48e-def2-43f4-a23c-c86236a00673,293575.90000522183
c737289f-3835-41d5-a332-0cc6c5709793,180955.6418491965
5a11168f-f83e-44d8-89db-f0cc4a2e5263,172673.7423340806
f866b8a0-3589-4f4d-bd66-463e4b3a30f8,144105.9245523664
c1b82d2a-7808-4f11-852a-cc3043f5d578,111629.04924996733
afd569f1-8f45-4a78-951a-d41f74232d02,263365.50018339994
4a8d133d-ad6e-4bff-96e9-b11703dae9d8,257619.2363125685
043d649f-391b-4566-9261-9b771af2cf84,312256.0588824148
f046e014-7cd1-42e2-a3c9-176e60a25e89,97323.87926748651
8031036b-f21f-486d-8c84-4a7daba2f41e,201543.51137883335
ecb2b8f2-6dff-4be3-b4be-20e466caab2a,211256.6590992161
0c918764-4ff7-4529-9a37-50ca1d54937a,282141.46916211315
56514048-43ce-4982-8714-26c9073372b1,147103.37111366776
00424c3e-2ea1-4a76-9c45-fe9f083c9ac3,314316.398779265
0e4c9b7e-62c9-4253-a439-1e5c3e50bffd,121338.8461408056
c122299b-2dc2-4edf-ba00-fbd70cc94952,338871.0784175019
e8111d77-c3c7-4e29-9549-207b6e54cf92,143858.68926444853
92da40ff-e244-4203-9d23-b56687924a38,192351.07256888153
9079eae7-1b2f-4417-a0db-5524e8eff081,260280.1704259607
738197e9-2e1e-49a5-ba2a-0ab9dc6d1b1a,328460.07058265945
62667bd2-d41a-4fd2-8918-46f9cfd88434,322166.239609033
833fc377-c00e-4a54-9fba-ef9cc2de369e,439002.15792285925
77a495dc-3555-4a3f-95c2-979cf05973b2,119019.51450035183
6cbb0bde-8792-4161-b8ed-eedd61cbadb9,111345.87238401691
eb1602eb-ae2e-4ab1-977a-98a4048a60f8,116720.543248577
b58166ca-cab0-4223-80cd-9bfa9458dbd1,83851.50183351642
dfb8c185-815f-4c91-8b62-82041add5f1a,141552.6371219837
9dcc584a-8a8b-4e8c-9f25-3d4c545ccfc1,95039.01397173738
d6fe1818-e89c-44f4-a6f3-47aec428020c,209968.73295754462
6d9fef1a-7e9e-4e22-bf46-d46a572cb12b,104719.29535056232
3bce9a03-d175-4fa4-bba5-52957c8db6fa,86179.07275656657
10b9b653-9e27-41bf-ac8d-25695e884dcb,104029.54073218409
34063147-7862-4814-896a-e7d09d167e35,117845.17592766164
99cc9dfd-c208-4722-ac1e-7e2623c09d7d,106140.68339606281
68122209-e713-44c2-9602-d385127bfc8e,94720.3776777902
71e4b0bb-d3a3-4252-8dba-8a4e4be40a55,127841.07286042861
5f650ec5-e368-41b3-b97b-f65187c78c9e,307745.7848034761
04636d3a-816a-48ba-9463-54576e5346f8,603462.956547844
fc432f6d-8006-4dd5-a477-5058b5e423ec,134827.41337465224
4ed9657f-dada-4f33-8650-6c0bf45ec59a,104099.37657966749
24092be2-907a-4e7a-8a77-434e4b18b189,268530.9283798924
f0b42166-e8c1-4e78-8003-f29f01970051,273326.07131177356
c73c5f7e-0e00-4fcc-91a5-8c2e19a1eeba,206737.1874440482
4157f264-9cd2-4d0f-8de1-c085423a9fa4,198230.2421175184
a9d69dbb-67b8-4824-bb4e-1f15e0108a1b,795163.2706113817
d3fbca1c-e9f3-41e9-9ad6-96895691300e,122426.77082497161
eeb6538e-9836-4070-abe9-db2c1e17fdae,94660.44505011711
dc497f1e-4861-412c-8322-4c7b5f925d24,376380.12375124753
3c887f8f-6621-4d2b-bbf7-9f26f14de8c4,214417.36550741713
70884556-fafd-404e-af2b-2aaadbb01d89,180036.01341056885
98a4449d-9830-4496-a22f-efe41d07e08d,136286.0290444661
5f639390-909d-488d-a0bc-2eace91807c1,309686.0762919852
326ace2b-349f-4fdd-8c35-0530f94de3a6,96145.05724878493
9d5e1223-cf21-4d03-ba07-101aef3038da,205145.97887382898
d30ffbd1-ea06-46c7-9a07-57b9e3908293,353218.9077116724
8a10c263-2cdc-4b04-ba44-3c23c908a629,220182.04030759333
33c80615-61e2-4136-8639-a8b65a5d6dd0,169102.90512302893
d61d0b62-deb7-4f8a-9fe9-ea2eec329aa5,248788.41548794945
59791cb1-919b-45d7-b516-18520e0e9db3,248788.41548794945
50f85ccb-e377-4673-b6ea-0ae894467925,188503.42726982193
fd475aaf-5002-4d59-b60d-1b61db86d2d5,153623.17445056708
678205ca-4fb9-49ce-afbe-ca573b555931,164381.41342349068
2a447771-7f85-4d67-9dd0-75126f393c01,647281.2952222414
bb4771ac-ddf7-4fe2-a3c7-e0db17374d22,444849.1731499138
32327d7d-ca97-4ce0-86e0-17960353298c,289825.6046453249
dc4625e6-9dde-488a-81c3-c503833b0f25,97288.33617513227
efbe338e-f842-403d-9d0f-70dc35372543,202066.1569769278
b08af121-2d1e-43f8-8f06-677e2242b6ba,763386.587648043
53398acb-7e2c-4da5-876b-300fcc4baab3,363740.2551129556
6bf42a26-c44a-4160-acad-a3aa7462e937,164087.64959809373
6a164ca8-c03b-468d-9e29-d18e944c9895,349027.09689531336
6030e2eb-f183-473e-9419-89ff60a66d58,255128.24744794753
ecc7d8e4-bf1a-481e-9071-e83b65a6331d,127884.45709566746
42895444-0296-4f53-9f74-6bb25c9cd35c,84582.9509302331
398bdcb7-af8c-4a51-a422-eb7a857b3d28,271433.2438498926
24d77443-9671-4c0a-8b99-a5954233abf7,157658.074425262
2ad53ccf-68eb-42dd-888a-056b82758b50,338294.1291202059
db1a1e92-dd36-4033-a744-20d4e872bc99,790590.6911784218
0f79bc00-e382-4fc3-a9f9-8a7d57e3c9c4,196997.3082877255
839bdd6a-7fac-4361-b094-d116a0ee574c,114207.41055216997
562793e7-baa5-46c9-82ad-3a5bcc98803c,254874.0805329206
bcb1d88d-64de-4f18-a444-64cc5731633f,124066.5678207934
0dc4d2a1-dd1e-4f5c-a8a0-ccc41f7b2301,126405.47396929642
4ee33eb2-1cc8-440d-85eb-afb68c78987c,177922.09463948812
733e7e9c-d269-4e3b-92c8-39796a7d7ea7,255552.07277960703
d41c7d91-a8e6-4473-acab-bc37caf2db0d,216705.6815608539
6aa5ef07-f3a3-49e7-ac89-c777292b468e,165848.94993155487
1994d01f-c81f-4fde-a2d9-58fec22943f7,311536.00581296807
aec11d2e-64d5-4182-baff-82081f09e5a3,253196.03634110416
9d5e9bdd-9e7b-486b-949f-9ff517954326,137403.7400331707
e3d156d8-581e-40ba-92f5-04f6838deda7,371400.6357253691
42ccc344-f3aa-434a-9a5c-b763dc89ac29,481061.2157257611
e6e847b8-0766-423d-962a-0f8488c4d644,194364.30219323214
81d49d0a-df24-444d-8718-7bde99b88cef,184101.66040943438
f2c60fa8-45eb-488f-8fd6-5841fb3dff43,188098.67064405745
068c3b5c-935a-400f-a3f4-ac1a6df5f560,318641.53628943843
1cbde887-ad2e-4bd8-8559-e9ce0b687fce,532523.1715638908
c623de6c-4d7d-4478-987e-11708a14af1e,84783.5867058155
92adde23-2b33-4615-bcd6-ae3244adc9f1,92104.4084794988
707425ea-f8d9-4cbb-9e9f-3b443ab558de,152090.40193720924
9f6fc69f-f3aa-4ae8-bcfa-ab11cd59ce95,155099.92093224093
be14683f-af0c-4fc5-b773-1734fc8e655d,627081.5507717829
8a6ec5e5-e03a-4505-8456-888193f5f0b4,103881.65201669969
f5e30bbc-d1de-413d-8e9f-832ff6b05d16,286375.16964705463
6ab5121e-4038-4663-86e0-ec955d4fd31d,260673.97530921767
e328a6e1-7aea-4e86-b17b-a7c22b052a17,133226.4778066312
3814164f-661c-43b9-bb2a-f2c91037b2f8,619869.5681553116
9ee5ec25-e707-428d-87a3-df80162279cd,234085.7167606162
eae18910-38d0-4585-8d83-0f471863c610,323263.70625839545
c237b86e-50d4-41f9-92ae-e54b4add385d,183318.99210906876
8a3c7312-85e1-428d-adac-38ced7641b9c,146521.2411572554
080ec01f-7ef1-44f8-8efa-4cc51f2a9717,101458.72647786404
c5cd6850-1b11-4522-abb0-e82f536545ba,134231.40977620694
7f76e8f8-b2e9-4386-b566-cfe42abdfe0d,194726.04542473366
6b453b14-c5e9-4fb1-ac04-57d5786bf5cc,307380.3522086919
73c1ef4a-e6cc-4067-8371-aa360c684e5f,204505.87576270287
a131e093-bdc3-43df-93d7-965c4b008ded,278011.352345285
c878177e-6318-41df-a39a-78c0894cf4b4,114813.60068189034
c36abd55-76a9-414b-b9c6-1d14ad5c0b18,98544.45024931933
a0890d8f-06d5-4e35-8509-431666b5ebe8,157309.50400978187
3e47f0e1-de62-47c9-98cc-b63f6588548b,209520.69244424882
7b4e95db-01fd-42c2-8959-b3e7d1ec3214,221780.22512101175
4568eb66-09c0-41c4-b9f7-f5620ed57830,268831.28991462314
0a7786b6-f5ba-43c6-a2bb-3741992d5276,798220.3208557243
2eb045d8-5eb4-4a66-8f6d-1effcdf2c1f5,379022.7780823173
2d020b47-a9b3-4b41-9e6a-523925a807a3,219148.7258440798
2c52afc3-6fa9-4061-953c-5e9a97547e2c,542759.4449787247
4f98759f-0474-4af9-aada-9961dbed64d2,134912.7015181074
cbb09086-95c4-4071-8965-7bdd013c8719,253242.94297292855
fe66b50c-38f9-4fa1-a09c-f6a8bde11b21,194141.18458450513
5b7db91c-a886-4882-83f1-8fd0e91c695d,158847.60254765284
546923fc-93c7-40d7-86af-ab34718ade53,231535.076002195
85dbe081-6742-4018-8a0b-d93a3248195e,78884.830617862
05d34321-ce64-4fad-9f8c-8eafb942029b,200041.75693928023
8b9d22e4-a7bd-4e7d-b050-a386cc47c2aa,245553.17346247844
eded746f-ac0d-453d-a67b-fa74988b876e,169747.76251645802
ca39f318-f68d-47be-b138-b7f470e6a372,129237.22054707701
4134f92f-154d-4c8f-b4f5-f015afcf1896,119879.18418172383
b0fe8a17-8dc2-4e5a-9c5e-854bb4c83763,271169.28116302576
92b99317-a911-4ba4-b674-3a7468d0d454,180851.12928705898
